&bc
headings1 = 'timestep',    'time',          'oxy',        'amm',            'frp',      'poml',     'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
               11762,    4176.7,             201.2863,    1.9372,    0.1906,    3106.88,    776.72,    32626.26,    0.45178,    0.19362,    36251.4,    0
               11763,    4176.9,             202.7225,    1.9265,    0.1905,    3089.36,    772.34,    32613.3,    0.47033,    0.20157,    36237,    0
               11764,    4177.1,             202.9605,    1.9007,    0.19,    3025.12,    756.28,    32627.88,    0.45619,    0.19551,    36253.2,    0
               11765,    4177.3,             201.4235,    1.8719,    0.1867,    2990.08,    747.52,    32639.4,    0.49399,    0.21171,    36266,    0
               11766,    4177.5,             206.1272,    1.8207,    0.1796,    2981.32,    745.33,    32669.55,    0.58611,    0.25119,    36299.5,    0
               11767,    4177.7,             205.948,     1.8579,    0.1787,    2928.76,    732.19,    32701.5,    0.6041,    0.2589,    36335,    0
               11768,    4177.9,             207.1207,    1.8958,    0.1812,    2937.52,    734.38,    32650.11,    0.616,    0.264,    36277.9,    0
               11769,    4178.1,             214.0138,    1.7171,    0.1804,    3109.8,    777.45,    32273.73,    0.67298,    0.28842,    35859.7,    0
               11770,    4178.3,             220.3242,    1.4567,    0.1758,    3121.48,    780.37,    32010.57,    0.679,    0.291,    35567.3,    0
               11771,    4178.5,             220.971,     1.4264,    0.1753,    3171.12,    792.78,    32007.42,    0.66997,    0.28713,    35563.8,    0
               11772,    4178.7,             220.6084,    1.4197,    0.1765,    3264.56,    816.14,    31992.66,    0.65555,    0.28095,    35547.4,    0
               11773,    4178.9,             220.6653,    1.3715,    0.1744,    3314.2,    828.55,    32017.77,    0.64505,    0.27645,    35575.3,    0
               11774,    4179.1,             219.8667,    1.3658,    0.1744,    3366.76,    841.69,    32053.77,    0.63343,    0.27147,    35615.3,    0
               11775,    4179.3,             219.5277,    1.364,    0.1752,    3393.04,    848.26,    32075.82,    0.63532,    0.27228,    35639.8,    0
               11776,    4179.5,             218.2543,    1.374,    0.1772,    3468.96,    867.24,    32081.4,    0.62391,    0.26739,    35646,    0
               11777,    4179.7,             217.1573,    1.4125,    0.1804,    3468.96,    867.24,    32096.34,    0.63749,    0.27321,    35662.6,    0
               11778,    4179.9,             216.0312,    1.4415,    0.1829,    3471.88,    867.97,    32109.39,    0.64239,    0.27531,    35677.1,    0
               11779,    4180.1,             213.6272,    1.4728,    0.1852,    3422.24,    855.56,    32144.94,    0.61635,    0.26415,    35716.6,    0
               11780,    4180.3,             211.6399,    1.4731,    0.1863,    3363.84,    840.96,    32178.96,    0.57057,    0.24453,    35754.4,    0
               11781,    4180.5,             210.371,     1.4797,    0.1878,    3328.8,    832.2,    32189.4,    0.5474,    0.2346,    35766,    0
               11782,    4180.7,             210.8668,    1.4562,    0.1873,    3343.4,    835.85,    32196.24,    0.56007,    0.24003,    35773.6,    0
               11783,    4180.9,             209.5274,    1.4941,    0.1889,    3282.08,    820.52,    32263.83,    0.56315,    0.24135,    35848.7,    0
               11784,    4181.1,             207.3492,    1.5041,    0.1899,    3285,    821.25,    32305.32,    0.52689,    0.22581,    35894.8,    0
               11785,    4181.3,             208.0397,    1.4649,    0.1873,    3270.4,    817.6,    32354.19,    0.54453,    0.23337,    35949.1,    0
               11786,    4181.5,             207.7485,    1.4498,    0.1862,    3238.28,    809.57,    32393.79,    0.55944,    0.23976,    35993.1,    0
               11787,    4181.7,             205.9931,    1.4699,    0.1902,    3209.08,    802.27,    32390.73,    0.4984,    0.2136,    35989.7,    0
               11788,    4181.9,             204.5349,    1.4764,    0.1917,    3185.72,    796.43,    32392.44,    0.47901,    0.20529,    35991.6,    0
               11789,    4182.1,             203.3309,    1.4743,    0.1927,    3203.24,    800.81,    32396.85,    0.45703,    0.19587,    35996.5,    0
               11790,    4182.3,             201.9278,    1.4682,    0.1936,    3255.8,    813.95,    32377.32,    0.434,    0.186,    35974.8,    0
               11791,    4182.5,             206.2491,    1.3538,    0.1894,    3387.2,    846.8,    32261.94,    0.4746,    0.2034,    35846.6,    0
               11792,    4182.7,             212.0053,    1.3116,    0.1874,    3550.72,    887.68,    32132.52,    0.55482,    0.23778,    35702.8,    0
               11793,    4182.9,             216.77,      1.3334,    0.1876,    3422.24,    855.56,    32051.25,    0.66591,    0.28539,    35612.5,    0
               11794,    4183.1,             216.315,     1.3415,    0.1888,    3428.08,    857.02,    32046.12,    0.67263,    0.28827,    35606.8,    0
               11795,    4183.3,             216.0287,    1.3487,    0.1904,    3492.32,    873.08,    32048.46,    0.65107,    0.27903,    35609.4,    0
               11796,    4183.5,             215.7493,    1.3594,    0.1922,    3638.32,    909.58,    32051.88,    0.61614,    0.26406,    35613.2,    0
               11797,    4183.7,             215.8976,    1.3486,    0.1912,    3708.4,    927.1,    32050.17,    0.63028,    0.27012,    35611.3,    0
               11798,    4183.9,             210.0239,    1.3882,    0.1961,    3711.32,    927.83,    32144.04,    0.5208,    0.2232,    35715.6,    0
               11799,    4184.1,             202.1321,    1.4447,    0.1996,    3466.04,    866.51,    32310.09,    0.43771,    0.18759,    35900.1,    0
               11800,    4184.3,             201.3117,    1.4283,    0.1962,    3375.52,    843.88,    32427,    0.47453,    0.20337,    36030,    0
               11801,    4184.5,             203.5038,    1.3969,    0.1925,    3413.48,    853.37,    32482.8,    0.51394,    0.22026,    36092,    0
               11802,    4184.7,             204.4042,    1.3808,    0.1908,    3463.12,    865.78,    32524.74,    0.52472,    0.22488,    36138.6,    0
               11803,    4184.9,             205.4011,    1.379,    0.1914,    3463.12,    865.78,    32527.62,    0.53669,    0.23001,    36141.8,    0
               11804,    4185.1,             204.2081,    1.3827,    0.1927,    3439.76,    859.94,    32518.08,    0.52192,    0.22368,    36131.2,    0
               11805,    4185.3,             202.2272,    1.3841,    0.1935,    3425.16,    856.29,    32506.11,    0.51877,    0.22233,    36117.9,    0
               11806,    4185.5,             199.7053,    1.4179,    0.1989,    3378.44,    844.61,    32519.25,    0.42119,    0.18051,    36132.5,    0
               11807,    4185.7,             199.7893,    1.4228,    0.1995,    3372.6,    843.15,    32545.71,    0.41489,    0.17781,    36161.9,    0
               11808,    4185.9,             199.6912,    1.4192,    0.1975,    3425.16,    856.29,    32561.64,    0.45444,    0.19476,    36179.6,    0
               11809,    4186.1,             198.5107,    1.4215,    0.1951,    3431,    857.75,    32590.53,    0.49896,    0.21384,    36211.7,    0
               11810,    4186.3,             198.1273,    1.4178,    0.1947,    3425.16,    856.29,    32593.95,    0.51898,    0.22242,    36215.5,    0
               11811,    4186.5,             196.8249,    1.4044,    0.1961,    3401.8,    850.45,    32596.38,    0.47838,    0.20502,    36218.2,    0
               11812,    4186.7,             194.5811,    1.434,    0.2003,    3369.68,    842.42,    32598.09,    0.42469,    0.18201,    36220.1,    0
               11813,    4186.9,             196.4151,    1.444,    0.2026,    3404.72,    851.18,    32607.72,    0.42119,    0.18051,    36230.8,    0
               11814,    4187.1,             197.158,     1.4395,    0.2018,    3504,    876,    32616.27,    0.45416,    0.19464,    36240.3,    0
               11815,    4187.3,             197.4986,    1.4443,    0.2016,    3553.64,    888.41,    32619.87,    0.48587,    0.20823,    36244.3,    0
               11816,    4187.5,             196.2331,    1.4566,    0.2033,    3539.04,    884.76,    32617.62,    0.47278,    0.20262,    36241.8,    0
               11817,    4187.7,             195.5269,    1.4408,    0.2037,    3527.36,    881.84,    32615.01,    0.45906,    0.19674,    36238.9,    0
               11818,    4187.9,             194.9829,    1.4754,    0.2067,    3527.36,    881.84,    32619.78,    0.44912,    0.19248,    36244.2,    0
               11819,    4188.1,             195.5292,    1.4738,    0.2025,    3655.84,    913.96,    32605.65,    0.54054,    0.23166,    36228.5,    0
               11820,    4188.3,             199.8688,    1.4612,    0.1997,    3825.2,    956.299999999999,    32587.65,    0.60501,    0.25929,    36208.5,    0
               11821,    4188.5,             199.115,     1.474,    0.2021,    3831.04,    957.76,    32590.35,    0.56462,    0.24198,    36211.5,    0
               11822,    4188.7,             197.611,     1.4912,    0.2059,    3798.92,    949.73,    32590.98,    0.5082,    0.2178,    36212.2,    0
               11823,    4188.9,             197.3515,    1.4965,    0.2079,    3781.4,    945.35,    32578.29,    0.49049,    0.21021,    36198.1,    0
               11824,    4189.1,             197.3599,    1.5058,    0.2103,    3778.48,    944.62,    32568.93,    0.45885,    0.19665,    36187.7,    0
               11825,    4189.3,             197.4353,    1.5047,    0.2092,    3813.52,    953.38,    32579.37,    0.47327,    0.20283,    36199.3,    0
               11826,    4189.5,             198.3416,    1.4955,    0.2079,    3906.96,    976.74,    32578.11,    0.4935,    0.2115,    36197.9,    0
               11827,    4189.7,             198.1962,    1.4993,    0.208,    3927.4,    981.85,    32583.51,    0.48972,    0.20988,    36203.9,    0
               11828,    4189.9,             198.4389,    1.5001,    0.2074,    3956.6,    989.15,    32568.21,    0.51576,    0.22104,    36186.9,    0
               11829,    4190.1,             195.7987,    1.5082,    0.2111,    3886.52,    971.63,    32584.05,    0.46431,    0.19899,    36204.5,    0
               11830,    4190.3,             196.8422,    1.5031,    0.2114,    3895.28,    973.82,    32574.78,    0.47579,    0.20391,    36194.2,    0
               11831,    4190.5,             196.6617,    1.5062,    0.2121,    3971.2,    992.8,    32555.25,    0.46459,    0.19911,    36172.5,    0
               11832,    4190.7,             196.3679,    1.5172,    0.2119,    4096.76,    1024.19,    32539.59,    0.44618,    0.19122,    36155.1,    0
               11833,    4190.9,             201.8221,    1.5337,    0.2085,    4455.92,    1113.98,    32377.77,    0.47229,    0.20241,    35975.3,    0
               11834,    4191.1,             220.1068,    1.5346,    0.1913,    4844.28,    1211.07,    32022.99,    0.64036,    0.27444,    35581.1,    0
               11835,    4191.3,             220.2004,    1.5374,    0.1919,    4841.36,    1210.34,    32019.39,    0.64141,    0.27489,    35577.1,    0
               11836,    4191.5,             219.9586,    1.5353,    0.1919,    4855.96,    1213.99,    32021.91,    0.64358,    0.27582,    35579.9,    0
               11837,    4191.7,             218.3649,    1.514,    0.192,    4949.4,    1237.35,    32038.29,    0.63105,    0.27045,    35598.1,    0
               11838,    4191.9,             217.3104,    1.5047,    0.1939,    5034.08,    1258.52,    32047.92,    0.62741,    0.26889,    35608.8,    0
               11839,    4192.1,             215.8595,    1.5148,    0.1966,    5153.8,    1288.45,    32048.91,    0.60431,    0.25899,    35609.9,    0
               11840,    4192.3,             213.7972,    1.5202,    0.1993,    5203.44,    1300.86,    32049.45,    0.56945,    0.24405,    35610.5,    0
               11841,    4192.5,             213.3751,    1.4958,    0.1995,    5054.52,    1263.63,    32051.52,    0.65492,    0.28068,    35612.8,    0
               11842,    4192.7,             211.0971,    1.5397,    0.2032,    4946.48,    1236.62,    32097.51,    0.62601,    0.26829,    35663.9,    0
               11843,    4192.9,             208.0067,    1.5768,    0.2027,    4861.8,    1215.45,    32289.12,    0.55335,    0.23715,    35876.8,    0
